,Unnamed: 0,name,lat,lng,address,uid,shop_hours,price,service_rating,environment_rating,taste_rating,comment_num,image_num,tag,content_tag,overall_rating
329,329,翠华餐厅(正大广场店),31.23879981,121.4955993,上海市浦东新区陆家嘴西路168号正大广场F6,cfbeade472e55749f2193768,10:30-21:30,85,3.4,3.65,3.65,200,100,美食;中餐厅,菠萝包好吃;停车方便;回头客;上菜很快;人气旺;现点现做;份量足;亲子好去处;味道不错;店面大;环境不错;价格实惠;服务热情;口味偏淡;菜品丰富;菜品精致;位置优越;交通便利;近滨江公园,3.2
330,330,辣些鱼(尚悦湾店),31.2426485,121.5053116,上海市浦东新区浦东南路333号尚悦湾LG112a,8ffb9cdf4c5796206cc02cb9,08:00-21:00,712,4.4,4.25,4.1,200,100,美食;外国餐厅,停车方便;牛排不错;情侣约会;菜品精致;生日优惠;味道不错;店面大;环境不错;服务热情;位置优越;有服务费;价格实惠;菜品新鲜;亲子好去处;份量足;回头客;交通便利;口味偏淡;人气旺;菜品丰富,4.4
331,331,团圆雅食,31.23332761,121.5076804,上海市浦东新区东昌路490弄东园一村150-4号(浦东南路浦城路间),832a1d9cb4a65cdaf503b8da,11:00-21:00,36,3.45,3.45,3.5,24,1,美食;中餐厅,近景点,3.5
332,332,露华娜西班牙餐厅酒吧,31.24317789,121.4932551,陆家嘴西路2967号滨江大道北段e座,982f52bae66cdfa304026f0a,11:30-01:00,135,0,0,0,8,1,美食;外国餐厅,高大上;鸭胸很嫩;菜品精致;现点现做;味道不错;位置优越;环境不错;服务热情;价格实惠;份量足,3.8
333,333,富春小笼(上海之品商场店),31.23586222,121.5004505,上海市浦东新区陆家嘴银城中路501号上海中心大厦B2,51e3d5ba0a252847dc1e52c0,10:00-22:00,31,3.4,3.5,3.55,78,28,美食;小吃快餐店,小笼好吃;老字号;上菜很快;人气旺;老牌子;价格实惠;老店;味道不错;回头客;环境不错;菜品丰富;近景点,3.5
334,334,浦东至优餐厅,31.23817791,121.4959234,陆家嘴环路101号,407eef79c8e2add24e6d4681,周一至周日11:30-14:30 17:30-22:00,402,0,0,0,,1,美食;中餐厅,近滨江公园,4.2
335,335,乐新皇朝(上海国金中心商场店),31.23754739,121.4983169,上海市浦东新区陆家嘴世纪大道8号上海国金中心商场F3,110466884c8b22979a005078,周一至周五11:00-21:30 周六至周日10:30-21:30,141,4,5,3,200,16,美食;小吃快餐店,蟹粉好吃;停车方便;回头客;上菜很快;收费合理;亲子好去处;份量足;位置优越;有服务费;价格实惠;适合聚餐;服务热情;口味偏淡;现点现做;味道不错;环境不错;店面大;菜品丰富;人气旺;菜品精致;菜品新鲜;近景点,4.1
336,336,雲品鮨烧,31.23545431,121.5009519,银城中路501号上海中心大厦68楼,99ac3ec149ac37dd95ca07a5,18:00-22:00,1624,0,0,0,98,1,美食;外国餐厅,近景点,4.8
337,337,烟波亭(花旗大厦店),31.236006,121.4960134,花园石桥路33号,80482d5ea4549250f4b916d8,"周一至周五 07:00-09:30,11:00-13:00,17:00-19:00",25,0,0,0,32,9,美食;中餐厅,点心很多;回头客;份量足;味道不错;菜品丰富;环境不错;人气旺;价格实惠;服务热情;近滨江公园,3.9
338,338,粤珍(国际会议中心),31.24084748,121.4923364,滨江大道2727号,b7aca8c18c7e45eec6effb4f,周一至周日 11:30-14:30 17:30-20:00,435,,,,,,美食;中餐厅,,4.64
339,339,熬八年台湾火锅(陆家嘴店),31.2333477,121.5110925,浦东南路899号陆家嘴中心10楼,9c4ff5840f00d75ba6da39b8,11:00-23:00,148,0,0,0,200,2,美食;中餐厅,食材新鲜;回头客;上菜很快;人气旺;味道不错;菜品精致;环境不错;菜品新鲜;价格实惠;菜品丰富;口味偏淡,4.62
340,340,白熊咖喱(国金店),31.23892276,121.4979767,世纪大道8号国金中心商场B2层LG2-C-02,29ec82644ca7b49e5e0d0292,10:00-22:00,66,0,0,0,200,13,美食;外国餐厅,推荐肉食者;菜品精致;味道不错;环境不错;价格实惠;人气旺,3.79
341,341,渔生漫漫·无骨鱼饭(世界广场美食城店),31.2343571,121.5105457,浦东南路855号地下一层西部G区23~24号铺,2b3a2bda72845d5833621238,10:00-22:00,35,0,0,0,,1,美食;中餐厅,,3.5
342,342,Lulif Town卢里小镇,31.24532776,121.5089822,滨江大道1800号附近,c03b17f7b1414c3b4054d71c,11:30-21:00,127,,,,,,美食;中餐厅,,4.16
343,343,凯司令西点房(东昌路店),31.23645751,121.5105186,"地铁2号线东昌路站内,2~3号出口间近乳山路",530752ad92854c230782c29f,周一至周日07:00-21:00,16,3.7,3.5,3.5,60,27,美食;蛋糕甜品店,连锁;蛋糕实惠;甜品丰富;位置优越;食物新鲜;份量足;收费合理;现点现做;味道不错;亲子好去处;环境不错;回头客;服务热情;价格实惠,4.3
344,344,上证餐厅(上海证券大厦),31.2383073,121.5067057,浦东南路528号上海证券大厦北塔B1楼,3eb8d32e981a7fb795f08c10,周一至周五11:00-13:30 ,25,0,0,0,2,1,美食;中餐厅,,4.5
345,345,pizzamarzano(上海环球金融中心商场店),31.23602132,121.5036351,上海市浦东新区世纪大道100号上海环球金融中心商场F2,bce175159fae5690c909f0f1,10:00-21:30,104,0,0,0,161,12,美食;外国餐厅,工作餐,4.3
346,346,Space Plus,31.24619304,121.5043739,上海市浦东新区滨江大道1833号,bd9dd3f617aeff8c1b11d5f1,20:00-04:00,1255,0,0,0,153,11,美食;酒吧,价格实惠;环境不错,5
347,347,面對面,31.24374086,121.5061039,银城路尚悦湾广场LG层绿地超市内,fdc1e10a636dfa52fea7780a,10:00-20:30,-,0,0,0,8,1,美食;小吃快餐店,近景点,3.9
348,348,浦江轩(东方滨江),31.24133573,121.4924048,上海浦东新区滨江大道2727号东方滨江大酒店4楼(近国际会议中心),b388f9fd8f84be58b35c6ad1,"周一至周日11:30-14:00,17:30-21:30",598,3,3,3,61,71,美食;中餐厅,高大上;干净卫生;好友聚会;鱼新鲜;适合团建;回头客;上菜很快;口味偏淡;份量足;味道不错;环境不错;菜品丰富;价格实惠;服务热情;菜品新鲜;近滨江公园,4
349,349,Fresh bread&company(即墨路店),31.23977081,121.507943,即墨路150号附近,853bfd3e3be5000bab059d4e,,25,0,0,0,,1,美食;外国餐厅,,4.5
350,350,cafe DongXi,31.23367665,121.4883761,上海市黄浦区金陵东路1号东方商旅酒店2楼(近中山东二路),c7fb04bd5578770cfa0caddd,12:00-22:00 全时段营业,112,0,0,0,,1,美食;咖啡厅,味道不错,4.4
351,351,小香圆(金茂时尚生活中心店),31.23747376,121.5008406,上海市浦东新区世纪大道88号金茂时尚生活中心B1,896229c401b375fa5bbbbcb8,07:30-18:00,28,0,0,0,45,1,美食;中餐厅,扬州炒饭不错;味道不错;人气旺;价格实惠;近景点,3
352,352,京穆聚牛肉麵,31.24228916,121.5083798,上海市浦东新区昌邑路27号1層,224c80576bbd253309a8d453,周一至周日10:30-23:30,35,0,0,0,,2,美食;中餐厅,,3.6
353,353,俏江南(正大广场店),31.23873396,121.4947272,上海市浦东新区陆家嘴西路168号正大广场F7,7aea43b72c6e90e17c29bdd1,周一至周日11:00-22:00,230,0,0,0,200,100,美食;中餐厅,连锁;有包间;高大上;菜品精致;交通便利;高级休闲;好友聚会;停车方便;工作餐;食材新鲜;适合团建;有服务费;上菜很快;适合聚餐;份量足;有表演;回头客;味道不错;亲子好去处;环境不错;现点现做;价格实惠;位置优越;适合应酬;服务热情;菜品丰富;人气旺;菜品新鲜;口味偏淡;店面大;近滨江公园,4.5
354,354,鳥元(白玉兰广场店),31.25072372,121.4940652,东长治路588号上海白玉兰广场购物中心B2层,b79d57a7c0ec7af6f7e73b25,周一至周日 11:00-22:00,131,0,0,0,169,1,美食;外国餐厅,,3.9
355,355,Douwe Egberts Cafe,31.23705731,121.5041441,世纪大道览海国际广场B2,df2541162003b164d7851f9f,10:00-21:00,54,0,0,0,3,1,美食;咖啡厅,咖啡还算不错,4.7
356,356,宽窄小巷炸酱面(八佰伴美食城店),31.23441158,121.510593,浦东南路855号地下一层西部G区-5号铺,0d8b526045b17b983b221c2c,15:00-24:00,11,0,0,0,6,1,美食;中餐厅,,3.5
357,357,斯比特花园意大利餐厅(陆家嘴中心店),31.23361063,121.5104309,浦东南路899号陆家嘴中心八楼809,05c872d156fbf1154c6d46ef,11:00-22:00,126,0,0,0,105,1,美食;外国餐厅,工作餐不错;菜品精致;上菜很快;回头客;味道不错;停车方便;环境不错;价格实惠;口味偏淡;人气旺,4.8
358,358,来伊份(南泉北路店),31.24030341,121.5111419,上海市浦东新区南泉北路37临附近,ca017e630eda32688bb98834,周一至周日 08:00-22:00,35,0,0,0,40,8,美食;小吃快餐店,花生酥很香;回头客;味道不错;菜品丰富;环境不错,3
359,359,水舞馔(上海环球金融中心商场店),31.23714177,121.503231,上海市浦东新区世纪大道100号上海环球金融中心商场B1,a77f8b76ce6cab3cfda7789f,周一至周五08:00-19:45 周六至周日09:30-18:45,36,3.7,3.5,3.6,32,14,美食;中餐厅,工作餐;鸡腿好吃;现点现做;上菜很快;回头客;份量足;服务热情;价格实惠;口味偏淡;味道不错;环境不错;人气旺;店面大;菜品丰富;位置优越;菜品新鲜,3.9
360,360,虎串(正大广场店),31.2391163,121.4945909,上海市浦东新区陆家嘴西路168号正大广场F7,9355538fa8e11daeb05c6a7a,10:00-22:00,82,0,0,0,200,1,美食;中餐厅,近滨江公园,4.5
361,361,蓝&白(明珠店),31.24229514,121.502954,陆家嘴环路1384号(东方明珠旁),bd05427fab0febcae856fa4e,陆家嘴环路1384号(东方明珠旁),,,,,,,美食;小吃快餐店,,
362,362,东北菜馆(栖霞路店),31.23805829,121.5114082,上海市浦东新区栖霞路51-9号,56e88cba91bc717ca5c756ef,08:30-23:00,34,4.2,4.35,4.05,73,60,美食;小吃快餐店,阳春面很大;回头客;上菜很快;服务热情;手机支付;份量足;现点现做;价格实惠;位置优越;味道不错;环境不错;人气旺;店面大;口味偏淡;菜品新鲜;WiFi,4
363,363,香格里拉怡咖啡(浦东香格里拉大酒店店),31.23817555,121.4954316,浦东新区富城路33号香格里拉大酒店紫金楼2楼(近规二路),dffd464264df4fab3c9a5e66,周一至周日06:30-23:30,296,4.3,4.35,4.05,200,92,美食;咖啡厅,家庭聚餐;适合高校学生;工作餐;有包间;甜品不错;停车方便;饮品丰富;食物精美;有服务费;位置优越;食物新鲜;环境优雅;味道不错;回头客;服务热情;现点现做;价格实惠;生日优惠;份量足;店面大;交通便利;人气旺,4.4
364,364,luckincoffee(绿地尚悦湾店),31.2413941,121.5040749,浦东南路256号一楼大堂,e72ee447dc7dc30d4afd3fb7,周一至周五 07:30-18:00,19,0,0,0,,1,美食;咖啡厅,,4.2
365,365,丽思卡尔顿酒店金轩中餐厅(浦东丽思卡尔顿酒店),31.23844069,121.4968159,上海浦东陆家嘴世纪大道8号上海国金中心53层,d219bb1dc23eb792f50e77dd,"周一至周日11:30-14:00,17:30-22:00",998,4.6,4.65,4.4,198,27,美食;中餐厅,米其林一星;有包间;高大上;菜品精致;好友聚会;停车方便;古色古香;高级休闲;有表演;情侣约会;环境小资;家庭聚餐;食材不错;适合团建;有服务费;上菜很快;回头客;份量足;味道不错;适合应酬;环境不错;生日优惠;价格实惠;适合聚餐;服务热情;位置优越;菜品新鲜;店面大;菜品丰富;人气旺;口味偏淡;交通便利;近滨江公园,4.9
366,366,爵士酒吧(国金店),31.23844968,121.4968129,世纪大道8号上海浦东丽思卡尔顿酒店58层,5bf10dfcfbec619603ff2d59,"周一至周四,周日09:30-23:30 周五至周六09:30-00:30",147,0,0,0,200,1,美食;酒吧,牛肉很嫩;饮品好喝;价格实惠;食物新鲜;人气旺;有服务费;店面大;饮品丰富;环境不错;回头客;服务热情;交通便利,4.5
367,367,DingsoDiBellaCafe,31.23978851,121.5082087,上海市浦东新区即墨路150号西70米,c2c3f681599a68a4c156ac86,,,0,0,0,,1,美食;咖啡厅,,
368,368,u掌柜果园(东园一村店),31.2344755,121.5090978,东园一村111号101室(东昌路地铁站),0f496f27884a26594d554728,周一至周日08:00-21:00,28,0,0,,10,1,购物;商铺,,3.6
369,369,海上盛宴(浦东大道店),31.24191742,121.5118989,上海市浦东新区浦东大道307弄3-2号附近,6833dbef0bf6cdf46fa3cca0,,,0,0,0,,1,美食;小吃快餐店,,
370,370,SeesawCoffee(尚悦湾店),31.24343892,121.5052064,上海浦东新区银城路66号尚悦湾广场1层113B单元,b83a79bb87cde9e743024594,"周六至周日 10:00-22:00,周一至周五 08:00-22:00",38,0,0,0,105,1,美食;咖啡厅,咖啡很香;停车方便,4.2
371,371,老胡烧烤(崂山店),31.23940509,121.5139047,上海浦东新区崂山路255号,db06f47d57d36b25a2a93477,17:00-次日03:00,80,4,3,5,84,1,美食;其他,,3.8
372,372,桂林酒家二子龙虾,31.23948119,121.5138946,崂山路255号,efee1ae633691510fe0eb047,周一至周日16:00-03:00,100,0,0,0,2,4,美食;中餐厅,小龙虾很新鲜,2.5
373,373,Lounge 552,31.23555286,121.5011187,银城中路501号上海中心119层,ab009ac2b9088e8bda13181f,08:30-21:00,194,0,0,0,42,1,美食;咖啡厅,拿铁很好喝,3.5
374,374,香格里拉大堂酒廊(浦东香格里拉大酒店店),31.23756398,121.4948855,浦东新区富城路33号香格里拉大酒店浦江楼1楼(近名商路),550fd5f97d98e160931fc966,07:00-23:30,218,3.95,4.2,3.75,131,99,美食;酒吧,高大上;高颜值;好友聚会;点心不错;停车方便;有表演;饮品好喝;位置优越;有服务费;价格实惠;饮品丰富;人气旺;回头客;环境不错;服务热情;食物精美;店面大;交通便利,3.9
375,375,无邪日式甜品(陆家嘴中心店),31.23317075,121.5110029,浦东南路877-899号LG层28A,e89b53aee4df58ede215f95f,周一至周日10:00-22:00,36,0,0,0,130,1,美食;蛋糕甜品店,抹茶不错,4.1
376,376,丸七烧肉丼饭,31.24953176,121.4928155,东大名路500号邮轮城L2,0ae9d407e8a0624e631809a3,08:30-20:00,60,0,0,0,28,1,美食;小吃快餐店,配菜多;近景点,4.5
377,377,就是川·川食酒肆(陆家嘴中心店),31.23335555,121.5109213,浦东南路899号上海陆家嘴中心L+MallL609,7c45c809cad4ec1a901fc9a9,10:00-22:00,2564,0,0,0,200,2,美食;中餐厅,香辣爽口;上菜很快;味道不错;口味偏淡;环境不错;菜品丰富;价格实惠;人气旺,3.8
378,378,宴会销售,31.23729312,121.5014999,世纪大道88号金茂君越酒店,7140956041eac36032f71d66,,,,,,,,美食;中餐厅,近景点,
379,379,果之满满鲜榨果汁(尚悦湾店),31.24320602,121.505667,浦东新区银城路66号地下一层101C-02单元,ba4d06dafb57f408f03cbaba,10:00-21:30,17,,,,,,美食;蛋糕甜品店,,4.3
380,380,手摇茶,31.25070688,121.4938766,东长治路588号,2563f98bbdbd15c0373a719b,,,0,0,0,8,1,美食;蛋糕甜品店,价格实惠;环境不错;味道不错,4
381,381,阿俊家常菜,31.24912248,121.489012,上海虹口区塘沽路65号,1a17ba3bba6a1ad08bf15d12,,6,0,0,0,,1,美食;小吃快餐店,近景点,4
382,382,西步牛大,31.23877196,121.4947303,陆家嘴西路168号1幢8层正大广场8F-24,82ffae5cac8c5242b54f5402,,49,,,,,,美食;中餐厅,,4.2
383,383,堀越居酒屋(尚悦湾店),31.24284455,121.5060442,上海市浦东新区银城路66号尚悦湾B1层LG107铺,c988a4591a84cd66077ce805,"10:00-14:00,17:00-22:00",124,0,0,0,27,1,美食;外国餐厅,食材很新鲜;菜品精致;菜品新鲜;味道不错;回头客;环境不错;停车方便;价格实惠;人气旺,4.5
384,384,花溪牛肉粉,31.23705731,121.5041441,陆家嘴环路529号览海国际广场B2,0bc83947bf7faebca8175a0c,11:00-21:00,,0,0,0,26,1,美食;小吃快餐店,近景点,4.2
385,385,香荟(Aroma·外滩茂悦大酒店),31.24696757,121.4883363,上海市虹口区黄浦路199号茂悦大酒店西楼2层,7aea43b72bd99fe17d29bda8,"11:30-14:30,18:00-22:30",247,0,,,7,100,酒店;其他,近黄浦公园,4.6
386,386,暮光森林主题创意餐厅(览海国际广场店),31.24096187,121.5051822,浦东南路360号新上海国际大厦7楼,5656f722e2d236f4a20464d6,周一至周五 07:00-14:00,25,0,0,0,14,1,美食;中餐厅,推荐麻婆豆腐;回头客;味道不错;环境不错;菜品丰富;价格实惠;近景点,3.9
387,387,Wagas(陆家嘴环路店),31.24446851,121.5011968,浦东新区陆家嘴环路1188号L1商铺,e149a082e06e66d6c036442b,07:00-22:00,81,3.7,4,3.85,109,11,美食;外国餐厅,连锁;工作餐不错;回头客;味道不错;菜品新鲜;环境不错;上菜很快;价格实惠;人气旺,4
388,388,王记饼店,31.23712925,121.50835,浦东南路598号,63f21c25d6eef9e1f6e73b1d,周一至周日05:00-22:00,10,0,0,0,2,1,美食;中餐厅,,4.5
389,389,滨江大堂吧,31.2456334,121.5028943,上海市浦东南路111号一层,8805598009cf6a292b3a9fb5,周一至周日07:00-23:00,201,4.4,4.4,4.05,53,47,美食;其他,高大上;有包间;古色古香;好友聚会;情侣约会;有单人餐;现点现做;司康饼不错;停车方便;有服务费;食物精美;回头客;位置优越;份量足;环境优雅;饮品丰富;味道不错;食物新鲜;服务热情;价格实惠;交通便利;店面大;人气旺,4.8
390,390,瑞幸咖啡(国家开发银行店),31.23910961,121.506073,"浦东南路500号国家开发银行一层X,Y单元",008e0c8e22bb486b3fe23136,"周六至周日 09:00-16:00,周一至周五 07:30-17:00",20,0,0,0,43,3,美食;咖啡厅,连锁;拿铁不错;停车方便;味道不错;价格实惠;人气旺,4
391,391,成隆行蟹王府(金茂店),31.23719903,121.5007682,世纪大道88号裙房金茂时尚生活馆6楼(东泰路),99b899fa75986f776068580a,"周一至周五11:00-14:15,17:30-21:00 周六至周日11:30-14:15,17:00-21:00",415,4.3,4.5,4.55,200,4,美食;中餐厅,连锁;带子不错;停车方便;适合团建;有服务费;上菜很快;回头客;份量足;现点现做;味道不错;菜品新鲜;老字号;环境不错;人气旺;适合聚餐;价格实惠;服务热情;口味偏淡;菜品精致;交通便利;菜品丰富;位置优越;店面大;近景点,4.3
392,392,北方大馅水饺(小石桥路分店),31.23889195,121.5091809,上海市浦东新区陆家嘴街道小石桥路60号,30ea07d7d96a8da702897258,09:00-21:00,21,0,0,0,22,12,美食;小吃快餐店,水饺好吃;价格实惠;服务热情;人气旺;味道不错;菜品丰富;环境不错,
393,393,翡翠36餐厅(浦东香格里拉大酒店店),31.23800911,121.495269,上海市浦东新区富城路33号香格里拉大酒店紫金楼36楼,beabdbf483a2bf817169d3ac,"周一至周六11:30-13:30,17:00-22:00 周日12:00-14:30,17:00-22:00",651,0,0,0,200,100,美食;其他,菜品精致;高大上;有包间;油封鸭腿不错;有服务费;上菜很快;回头客;份量足;情侣约会;味道不错;有表演;环境不错;位置优越;现点现做;价格实惠;人气旺;服务热情;口味偏淡;菜品丰富;店面大;菜品新鲜,4.1
394,394,道顿堀御好烧(正大广场店),31.23881731,121.4948306,上海市浦东新区陆家嘴西路168号正大广场F8,11830c1a5d307d1e0f0a70c9,11:00-22:00,114,0,0,0,67,3,美食;外国餐厅,烤肉不错;手机支付;味道不错;现点现做;环境不错;菜品新鲜;回头客;价格实惠;口味偏淡;上菜很快;人气旺;菜品丰富,3.9
395,395,小杨生煎(尚悦湾店),31.24315873,121.5057113,银城中路1幢66号尚悦湾B1层、101a~16&23单元,de4799790f3612d471210b33,10:00-21:00,25,0,0,0,70,1,美食;小吃快餐店,连锁;汤汁多;现点现做;价格实惠;人气旺;味道不错;回头客;环境不错;菜品丰富;口味偏淡;近景点,4.5
396,396,举个栗子(正大广场店),31.23883872,121.4952441,上海市浦东新区陆家嘴西路168号正大广场F8,e2c3329eb0b2dbffa1d23011,,29,,,,,,美食;小吃快餐店,,4.6
397,397,朱记黄山菜饭骨头汤(东昌路店),31.23428988,121.5071007,上海市浦东新区东昌路433号,0a15c7ecc689fbe5ed74f81a,周一至周日10:00-21:00,17,0,0,0,6,26,美食;小吃快餐店,大排好吃;上菜很快;服务热情;份量足;价格实惠;店面大;菜品新鲜;味道不错;人气旺;环境不错;位置优越;菜品丰富;近景点,2.5
398,398,上海小南国(国发店),31.23888232,121.5061263,浦东新区浦东南路500号国家开发银行4楼(近浦东大道),d146b388092e57c774026924,,200,0,0,0,1,1,美食;中餐厅,近景点,4.37
399,399,咖啡零点吧,31.24194182,121.498721,银城中路118号,834f0f62052fc4e354bffffd,全天,15,0,0,0,3,1,美食;咖啡厅,,3.5
400,400,赤坂舞马雅(上海环球金融中心店),31.23639112,121.5034361,世纪大道100号环球金融中心3楼,d5a5cda9cbf62ddf8bf15d4b,"周一至周日10:00-14:30,16:30-22:00",160,0,0,0,102,23,美食;外国餐厅,好友聚会;高大上;工作餐;有包间;生日优惠;有单人餐;食材不错;停车方便;适合团建;菜品精致;菜品新鲜;味道不错;口味偏淡;现点现做;环境不错;亲子好去处;服务热情;上菜很快;价格实惠;店面大;份量足;位置优越;人气旺;菜品丰富,4.5
401,401,男先生的小面店(览海国际广场店),31.23695739,121.5041361,世纪大道160号览海国际广场地下一层B103B单元,54df95ebeac445bb72210be1,10:00-21:30,48,4.35,4.3,4.15,188,42,美食;小吃快餐店,汤汁浓郁;生日优惠;上菜很快;份量足;价格实惠;服务热情;人气旺;味道不错;环境不错;位置优越;口味偏淡;菜品新鲜;店面大;菜品丰富;近景点,4.7
402,402,喜越越南美食,31.23513514,121.4955596,富城路184号01单元,19dc1fb99dc4a01fa9059ddd,10:30-01:00,113,0,0,0,112,5,美食;外国餐厅,酱料好吃;停车方便;味道不错;环境不错;价格实惠;菜品丰富,4.7
403,403,味千拉面(陆家嘴环路分店),31.24174626,121.4966663,上海市浦东新区陆家嘴环路1416号,2e00c5dded057105d6851fef,10:00-22:00,51,0,0,0,134,52,美食;小吃快餐店,连锁;汤很浓;停车方便;回头客;上菜很快;服务热情;老牌子;份量足;人气旺;亲子好去处;价格实惠;适合聚餐;味道不错;环境不错;店面大;交通便利;位置优越;菜品丰富;菜品新鲜;菜品精致;近滨江公园,1.7
404,404,晓疆山(白玉兰广场店),31.25051262,121.4932023,上海市虹口区东长治路588号白玉兰广场LG2-05商铺,2ac0e39b46209b3a3617dc2d,"10:30-14:00,16:30-20:00",92,0,0,0,61,5,美食;中餐厅,鸡肉很嫩;上菜很快;菜品精致;味道不错;人气旺;环境不错;价格实惠;口味偏淡;菜品丰富;近景点,4.1
405,405,浦江餐饮集团,31.24125729,121.5036535,上海市浦东新区陆家嘴街道陆家嘴环路958号华能联合大厦,d454b42945f7016294ec842f,,,,,,,1,公司企业;公司,,
406,406,五芳面馆(东昌路店),31.23457115,121.5090243,上海浦东新区浦东南路东园一村113号(近东昌路口),fd13a3f21de0ede3b0077dee,06:30-20:30,22,3.1,3.2,3.25,60,43,美食;小吃快餐店,干净卫生;工作餐;好友聚会;有包间;现点现做;面条好吃;老字号;上菜很快;份量足;老店;价格实惠;店面大;服务热情;味道不错;人气旺;环境不错;菜品丰富;停车方便;位置优越,4.2
407,407,汉宫,31.23527725,121.4988801,浦东陆家嘴环路333号东方汇金B1,91152046ea73ba4d6cc02c7d,07:30-18:00,30,0,0,0,18,1,美食;其他,味道不错;菜品丰富;价格实惠,4.5
408,408,米稻香,31.24514112,121.5087335,上海市浦东新区银城路与日照路交叉路口往西北约150米(陆家嘴滨江金融城),1ab4a1685fca97ca86420e68,09:30-21:30,,0,0,0,,5,美食;小吃快餐店,,
409,409,金龙茶餐厅,31.24486913,121.5040554,银城路9号B1层LG102室,5dae02165b77be44c92915f7,11:00-20:00,46,0,0,0,1,1,美食;中餐厅,,4
410,410,东方医院食堂,31.23963676,121.508413,即墨路150号东方医院3楼(近浦东大道),1d5071542f4b865e30621298,10:30-00:30,15,0,0,0,17,1,美食;其他,,3.7
411,411,由心咖啡(中国金融信息中心店),31.24384728,121.4970939,上海市浦东新区东园路18号,9babbdc22cacb930c51e51c8,周六至周日09:00-18:00 周一至周五08:00-19:00,26,0,0,0,37,3,美食;咖啡厅,咖啡很香;回头客;味道不错,4
412,412,多利餐厅,31.24658037,121.5051517,上海市浦东新区滨江大道1818号多利餐厅,f4372d6494e234c8abf0cd7f,20:00-04:00,1105,0,0,0,153,11,美食;酒吧,价格实惠;环境不错,
413,413,恒生银行大厦-餐厅,31.24216406,121.5027438,陆家嘴环路1000号恒生银行大厦B1楼(近银城东路),8ba164df1cf0846044e27476,,26,3.6,3.55,3.6,17,19,美食;中餐厅,脆肉嫩;份量足;菜品丰富;味道不错;口味偏淡;环境不错;价格实惠;服务热情;近景点,4
414,414,包一碗饺子馆(南泉北路店),31.23893773,121.5112482,招远路19弄19号105室,77ca9222a09af4e880a00c49,10:00-23:00,8,0,0,0,8,7,美食;小吃快餐店,,3.5
415,415,港式烧腊(览海国际美食城店),31.23712044,121.5010325,世纪大道160号B2层B204C、B205A、B205B、B206C、B207号单元,d80afeb2476eaf27d518b71a,10:00-21:00,39,0,0,0,1,1,美食;小吃快餐店,,3
416,416,BON CAKE(国金店),31.23883153,121.4975941,上海市浦东新区世纪大道与银城中路交叉路口往西约100米(上海国金中心商场),ac5ae5b00aec187bf4b9167e,10:00-22:00,211,0,0,0,177,1,美食;蛋糕甜品店,娃娃蛋糕可爱,4.4
417,417,红唇串串香(陆家嘴中心店),31.23323526,121.5110462,"浦东南路877号5层515D单元地铁9号线地铁4号口,2号线地铁3号口陆家嘴广场内直梯上5楼",90d2b1fc7da16d506fa3ccd8,10:00-22:00,49,0,0,0,123,1,美食;中餐厅,,3.9
418,418,JLCHA极乐茶(八佰伴店),31.23595794,121.5137035,乳山路82号,01f3de792aec768d86420e13,9:00-24:00,21,,,,,,美食;蛋糕甜品店,,3.9
419,419,喜茶(东方明珠店),31.24177561,121.4952209,上海市浦东新区世纪大道1号东方明珠电视塔城市广场商场3号商铺,0d114fd3ae343f61f4b9161d,10:00-21:00,29,0,0,0,117,1,美食;蛋糕甜品店,连锁,4.2
420,420,鲜榨果汁(栖霞路店),31.23821271,121.5124164,浦东新区崂山四村2号17室,1829009179c34a15d72ce2a4,08:00-20:00,18,3.75,3.6,3.75,54,62,美食;蛋糕甜品店,果汁很好喝;回头客;份量足;甜品丰富;味道不错;食物新鲜;服务热情;价格实惠,5
421,421,涮涮锅酸菜鱼蒸菜馆,31.24209077,121.49705,上海市浦东新区陆家嘴环路1406附近,8574b5e091d19b25bbbd6396,10:00-21:30,35,0,0,0,2,2,美食;中餐厅,近滨江公园,2.5
422,422,麻辣部落,31.23596408,121.5138516,上海市浦东新区乳山路84-3临附近,0c2a6d10849bcc80b020a85e,10:00-22:00,28,3.45,3.45,3.5,36,36,美食;中餐厅,,3.5
423,423,吾妻家,31.24382303,121.4991567,上海市浦东新区陆家嘴环路1288号附近,9bfc6a0cfb97301c4c6d460b,11:00-22:00,84,0,0,0,200,3,美食;小吃快餐店,色拉爽口;菜品精致;上菜很快;回头客;味道不错;环境不错;菜品新鲜;价格实惠;菜品丰富;人气旺;近景点,4.4
424,424,大士村南阳美食,31.24280591,121.4996475,陆家嘴环路1233号汇亚大厦1楼101室C(东方明珠、海洋水族馆马路斜对面),9115416db15ae5514207c193,"11:00-14:00,17:00-21:00",75,0,0,0,200,16,美食;外国餐厅,高大上;食材新鲜;停车方便;适合聚餐;味道不错;上菜很快;回头客;环境不错;菜品新鲜;服务热情;价格实惠;位置优越;份量足;交通便利;店面大;菜品丰富;人气旺,3.4
425,425,东方商旅精品酒店-西餐厅,31.23368393,121.4884042,金陵东路1号东方商旅精品酒店2楼,2527be1e26ae20aa4bfc8dbb,12:00-22:00 全时段营业,133,0,0,0,,1,美食;咖啡厅,味道不错,3
